196; Bahan Dan Alat Kran Air  diameter 1/2 inci ( sedang ) ;10;37800
197; Bahan Dan Alat Kran Air  diameter 1/2 inci ( super ) ;10;56700
198; Bahan Dan Alat Kran tipe handle  diameter 3/4 inci ;10;50400
199; Bahan Dan Alat Kusen Almunium coklat 4 inci ;6;119700
200; Bahan Dan Alat Kusen aluminium coklat 3 inci ;6;88200
201; Bahan Dan Alat Kusen aluminium motif kayu 4 inci ;6;176400
202; Bahan Dan Alat Kusen Almunium putih 4 inci ;6;126000
203; Bahan Dan Alat Kusen aluminium silver 4 inci ;6;100800
204; Bahan Dan Alat Kusen aluminium silver 3 inci ;6;81900
205; Bahan Dan Alat Kuwas 4 inci ;10;17100
206; Bahan Dan Alat Lampu SL 18 watt ;10;44100
207; Bahan Dan Alat Lampu SL 20 watt ;10;47300
208; Bahan Dan Alat Lampu  TL 20 watt komplit ;10;63000
209; Bahan Dan Alat Lem kayu ;1;15800
210; Bahan Dan Alat Lem kayu putih ex. Fox ;1;15200
211; Bahan Dan Alat Lem kuning ex. Aica Aibon ;1;69300
212; Bahan Dan Alat Lem wallpaper ;1;69300
213; Bahan Dan Alat Linggis ;10;108500
214; Bahan Dan Alat List Profil Gypsum ;9;15200
215; Bahan Dan Alat Marmer ex. import  ;9;3150000
216; Bahan Dan Alat Marmer ex. import Italy  ;9;1575000
217; Bahan Dan Alat Marmer Prasasti ;10;315000
218; Bahan Dan Alat Marmer Tulung Agung 30 x 30 cm  ;9;88200
219; Bahan Dan Alat Marmer Tulung Agung 40 x 40 cm ;9;107100
220; Bahan Dan Alat Marmer Tulung Agung 60 x 60 cm ;9;126000
221; Bahan Dan Alat Marmer Tulung Agung 80 x 80 cm ;9;252000
222; Bahan Dan Alat Marmer Tulung Agung 100 x 100 cm ;9;315000
223; Bahan Dan Alat Multiplex 4 mm  ;41;76900
224; Bahan Dan Alat Multiplex 6 mm  ;41;113400
225; Bahan Dan Alat Multiplex 8 mm  ;41;138600
226; Bahan Dan Alat Multiplex 9 mm  ;41;157500
227; Bahan Dan Alat Multiplek 12 mm ;41;189000
228; Bahan Dan Alat Marmer Nomen Klatur ;10;65000
229; Bahan Dan Alat P.C. ( 1 Zak = @ 40 kg ) ;1;1700
230; Bahan Dan Alat Pagar BRC ( ting. 0,9 m x pj. 2,4 m x d. 6 mm ) ;41;220500
231; Bahan Dan Alat Paku Eternit ;1;27800
232; Bahan Dan Alat Paku Pacing/skrup asbes/baut trip ;1;27800
233; Bahan Dan Alat Paku Pacing/skrup asbes/baut trip ;10;800
234; Bahan Dan Alat Paku reng ;1;17100
235; Bahan Dan Alat Paku sekrup ;1;28400
236; Bahan Dan Alat Paku sekrup ;10;200
237; Bahan Dan Alat Paku sekrup fisher/dynebolt/ramset ;10;6300
238; Bahan Dan Alat Paku sekrup onduline ;10;1100
239; Bahan Dan Alat Paku Triplek 2 cm ;1;27500
240; Bahan Dan Alat Paku Usuk / Reng ;1;17100
241; Bahan Dan Alat Panel Control lengkap ;18;5670000
242; Bahan Dan Alat Papan Nama Proyek ;10;380000
243; Bahan Dan Alat Parang ;10;65000
244; Bahan Dan Alat Pasang rangka atap baja ringan ;9;252000
245; Bahan Dan Alat Pasir Beton  ;5;352800
246; Bahan Dan Alat Pasir Pasang  ;5;315000
247; Bahan Dan Alat Pasir sirtu lokal ;5;189000
248; Bahan Dan Alat Pasir sirtu woro ;5;277200
249; Bahan Dan Alat Pasir Tras ;5;157500
250; Bahan Dan Alat Pasir Urug ;5;176400
251; Bahan Dan Alat Paving 6 cm K.175 (abu-abu) ;9;87000
252; Bahan Dan Alat Paving 6 cm K.175 (warna) ;9;93300
253; Bahan Dan Alat Paving 6 cm K.250 (abu-abu) ;9;96800
254; Bahan Dan Alat Paving 6 cm K.250 (warna)  ;9;103400
255; Bahan Dan Alat Paving 8 cm K.175 (abu-abu) ;9;103400
256; Bahan Dan Alat Paving 8 cm K.175 (warna) ;9;109700
257; Bahan Dan Alat Paving 8 cm K.250 (abu-abu) ;9;122300
258; Bahan Dan Alat Paving 8 cm K.250 (warna)  ;9;126000
259; Bahan Dan Alat Paving 8 cm K.300 (abu-abu) ;9;138600
260; Bahan Dan Alat Paving 8 cm K.300 (warna) ;9;144900
261; Bahan Dan Alat Paving tebal 6 cm (kotak) ;9;86700
262; Bahan Dan Alat Paving tebal 6 cm (segi enam) ;9;86700
263; Bahan Dan Alat Paving tebal 6 cm K. 225 ;9;90100
264; Bahan Dan Alat Paving tebal 8 cm K. 225 ;9;112200
265; Bahan Dan Alat PC Putih (40 kg) ;1;2900
266; Bahan Dan Alat PC Warna (40 kg) ;1;15500
267; Bahan Dan Alat Peilschall t : 0,5 m (aluminium) ;10;125000
268; Bahan Dan Alat Pintu PVC biasa ;10;283500
269; Bahan Dan Alat Pipa Air Besi  diameter 1/2 inci-6 meter  ;11;56700
270; Bahan Dan Alat Pipa Air Besi  diameter 3/4 inci-6 meter  ;11;75600
271; Bahan Dan Alat Pipa Air Besi  diameter 1 inci-6 meter  ;11;81900
272; Bahan Dan Alat Pipa Air Besi  diameter 1 1/4 inci-6 meter  ;11;107100
273; Bahan Dan Alat Pipa Air Besi  diameter 1 1/2 inci-6 meter  ;11;151200
274; Bahan Dan Alat Pipa Air Besi  diameter 2 inci-6 meter  ;11;182700
275; Bahan Dan Alat Pipa Air Besi  diameter 2 1/2 inci-6 meter  ;11;327600
276; Bahan Dan Alat Pipa Air Gl Med.A  diameter 1/2 inci-6 meter  ;11;144900
277; Bahan Dan Alat Pipa Air Gl Med.A  diameter 3/4 inci-6 meter ;11;170100
278; Bahan Dan Alat Pipa Air Gl Med.A  diameter 1 inci-6 meter  ;11;264600
279; Bahan Dan Alat Pipa Air Gl Med.A  diameter 1 1/4 inci-6 meter  ;11;340200
280; Bahan Dan Alat Pipa Air Gl Med.A  diameter 1 1/2 inci-6 meter  ;11;560700
281; Bahan Dan Alat Pipa Air Gl Med.A  diameter 2 inci-6 meter  ;11;674100
282; Bahan Dan Alat Pipa Air Gl Med.A  diameter 2 1/2 inci-6 meter  ;11;793800
283; Bahan Dan Alat Pipa galvanis  diameter 1,5 inci / 6 m. t= 2,5 mm ;11;560700
284; Bahan Dan Alat Pipa galvanis  diameter 2  inci / 6 m. t= 2,5 mm ;11;674100
285; Bahan Dan Alat Pipa galvanis  diameter 3  inci / 6 m. t= 2,5 mm ;11;844200
286; Bahan Dan Alat Pipa PVC 1/2  inci - 4 meter persegi AW ;10;25200
287; Bahan Dan Alat Pipa PVC 3/4  inci - 4 meter persegi AW ;10;31500
288; Bahan Dan Alat Pipa PVC 1  inci - 4 meter persegi AW ;10;37800
289; Bahan Dan Alat Pipa PVC 1,5  inci - 4 meter persegi AW ;10;81900
290; Bahan Dan Alat Pipa PVC 2  inci - 4 meter persegi AW ;10;144900
291; Bahan Dan Alat Pipa PVC 2,5  inci - 4 meter persegi AW ;10;170100
292; Bahan Dan Alat Pipa PVC 3  inci - 4 meter persegi AW ;10;195300
293; Bahan Dan Alat Pipa PVC 4  inci - 4 meter persegi AW ;10;352800
294; Bahan Dan Alat Pipa PVC 6  inci - 4 meter persegi AW ;10;560700
295; Bahan Dan Alat Pipa PVC 8  inci - 4 meter persegi AW ;10;869400
296; Bahan Dan Alat Pipa PVC S. 12.50  diameter 1 1/2 inci - 6 m ;10;157500
297; Bahan Dan Alat Pipa PVC S. 12.50  diameter 2 inci - 6 m ;10;176400
298; Bahan Dan Alat Pipa PVC  S. 16  diameter 2 inci - 6 m ;10;144900
299; Bahan Dan Alat Pipa PVC S. 16  diameter 4 inci - 6 m ;10;441000
300; Bahan Dan Alat Plamir ;1;22100
301; Bahan Dan Alat Plint granit 10 x 20 cm ;10;15800
302; Bahan Dan Alat Plint granit 10 x 30 cm  ;10;25200
303; Bahan Dan Alat Plint granit 10 x 40 cm ;10;31500
304; Bahan Dan Alat Plint granit 10 x 60 cm ;10;37800
305; Bahan Dan Alat Plint keramik   7 x 20 ;10;3800
306; Bahan Dan Alat Plint keramik 10 x 20 ;10;5700
307; Bahan Dan Alat Plint keramik 10 x 30 cm ;10;6300
308; Bahan Dan Alat Plint keramik 10 x 40 cm ;10;7000
309; Bahan Dan Alat Plint keramik 10 x 60 cm ;10;8200
310; Bahan Dan Alat Plint teraso ;10;7600
311; Bahan Dan Alat Plint ubin PC warna 15 x 20 cm ;10;4800
312; Bahan Dan Alat Politur ;1;88200
313; Bahan Dan Alat Politur jadi ;1;100800
314; Bahan Dan Alat Pompa Air (listrik)  450 watt ex. Dab ;10;693000
315; Bahan Dan Alat Pompa Submersible 2 pk, Q = 2 lt, H = 70 m ;18;18900000
316; Bahan Dan Alat Pompa Submersible 3 pk, Q = 2 lt, H = 70 m ;18;31500000
317; Bahan Dan Alat Porselin 10 x 10  ;13;34100
318; Bahan Dan Alat Porselin 11 x 11  ;13;34100
319; Bahan Dan Alat Portland Cement (PC) 40 kg ;1;1700
320; Bahan Dan Alat Profil aluminium ;6;8900
321; Bahan Dan Alat Ram  ;6;138600
322; Bahan Dan Alat Ramset ;10;1800
323; RBahan Dan Alat esidu/ter ;3;5100
324; Bahan Dan Alat Roaster batu alam ;10;44800
325; Bahan Dan Alat Roaster Beton ;10;17100
326; Bahan Dan Alat Roaster Kayu Jati ;10;47900
327; Bahan Dan Alat Roaster tanah/genting ;10;10800
328; Bahan Dan Alat Rolling Door Aluminium ;9;535500
329; Bahan Dan Alat Semen Merah ;5;346500
330; Bahan Dan Alat Seng Glmbg.BJLS-0,3 ( 0,9 m x 1,8 m) ;41;94500
331; Bahan Dan Alat Seng Glmbg.BJLS-0,3 ( 0,9 m x 2,1 m ) ;41;100800
332; Bahan Dan Alat Seng Plat BJLS-0,3 ( 0.9 m x 1,8 m ) ;41;82600
333; Bahan Dan Alat Seng Talang Bjls 30 lebar 0,60 ;9;37800
334; Bahan Dan Alat Seng Talang Bjls 30 lebar 0,90 ;9;63000
335; Bahan Dan Alat Sepatu Kerja/ boot ;10;132500
336; Bahan Dan Alat Shower ;42;630000
337; Bahan Dan Alat Slot Biasa ;10;88200
338; Bahan Dan Alat Slot Kunci Pipih ( biasa ) ;10;144900
339; Bahan Dan Alat Slot Kunci Pipih ( sedang ) ;10;252000
340; Bahan Dan Alat Slot Kunci Pipih ( super ) ;10;258300
341; Bahan Dan Alat Stabilizer 5000 watt ;18;3969000
342; Bahan Dan Alat Stop Kontak ;10;19600
343; Bahan Dan Alat Stop Kran Kuningan 3/4 inci ;10;34700
344; Bahan Dan Alat Stop Kran tipe handle  diameter  1.5 inci ;10;94500
345; Bahan Dan Alat Stop Kran tipe handle  diameter 2 inci ;10;157500
346; Bahan Dan Alat Strorox-100 ;1;56700
347; Bahan Dan Alat Tanah bentonit ;1;7000
348; Bahan Dan Alat Tanah liat ;5;44100
349; Bahan Dan Alat Tanah cadas ;5;50400
350; Bahan Dan Alat Tanah urug pilihan ;5;53600
351; Bahan Dan Alat Tandon air 1000 liter (fiber) ;10;1890000
352; Bahan Dan Alat Tang Klem Segel ;10;3500000
353; Bahan Dan Alat Tegel abu-abu 20 x 20 cm ;9;25200
354; Bahan Dan Alat Tegel abu-abu 30 x 30 cm ;9;32800
355; Bahan Dan Alat Tegel wafel abu-abu ;9;30300
356; Bahan Dan Alat Tegel wafel warna ;9;36600
357; Bahan Dan Alat Tepung gypsum ;1;4500
358; Bahan Dan Alat Triplek Tebal 2,7 mm (1,2x2,4) Kruing ;41;69300
359; Bahan Dan Alat Triplek Tebal 2,7 mm (1,2x2,4) Sengon ;41;63000
360; Bahan Dan Alat Triplek Tebal 4 mm (1,2x2,4) Kruing ;41;85100
361; Bahan Dan Alat Triplek Tebal 4 mm (1,2x2,4) Sengon ;41;75600
362; Bahan Dan Alat Urinoir ;10;2205000
363; Bahan Dan Alat Vernis ;3;189000
364; Bahan Dan Alat Wallpaper lebar 50 cm ;6;44100
365; Bahan Dan Alat Wasbak (bak cuci) stainless ;10;504000
366; Bahan Dan Alat Wastafel komplit ;10;756000
367; Bahan Dan Alat Woodplank ( 4 M ) ;9;81900
368; Bahan Dan Alat Besi Hollow galvanis 1,8/3,8 cm t:0,3 ;6;7600
369; Bahan Dan Alat Besi Hollow galvanis 3,8/3,8 cm t:0,3 ;6;12600
370; Bahan Dan Alat Besi Wire Mesh M 5 (4,5 mm) uk. 2,1 x 5,4 ;41;300100
371; Bahan Dan Alat Besi Wire Mesh M 6 (5,2 mm) uk. 2,1 x 5,4 ;41;416000
372; Bahan Dan Alat Besi Wire Mesh M 6 (5,5 mm) uk. 2,1 x 5,4 ;41;446700
373; Bahan Dan Alat Besi Wire Mesh M 6 (5,6 mm) uk. 2,1 x 5,4 ;41;480700
374; Bahan Dan Alat Besi Wire Mesh M 7 (6,5 mm) uk. 2,1 x 5,4 ;41;624000
375; Bahan Dan Alat Besi Wire Mesh M 8 (7,2 mm) uk. 2,1 x 5,4 ;41;787700
376; Bahan Dan Alat Besi Wire Mesh M 8 (7,5 mm) uk. 2,1 x 5,4 ;41;830300
377; Bahan Dan Alat Besi Wire Mesh M 8 (7,6 mm) uk. 2,1 x 5,4 ;41;876300
378; Bahan Dan Alat Besi Wire Mesh M 10 (9,5 mm) uk. 2,1 x 5,4 ;41;1365600
379; Bahan Dan Alat Besi Wire Mesh M 12 (11,5 mm) uk. 2,1 x 5,4 ;41;2125900
380; Bahan Dan Alat Atap polycarbonat ;9;67200
381; Bahan Dan Alat  Keramik Interlok ;9;285000
382; Bahan Dan Alat Keramik Kayu ;9;365300
383; Bahan Dan Alat Keramik 10 x 40 cm stepnose  ;9;8900
384; Bahan Dan Alat MCB ;10;68100
385; Bahan Dan Alat MCB BOX ;10;22100
386; Bahan Dan Alat Paving 8 cm ;9;97100
387; Bahan Dan Alat Paving Difabel ;9;56200
388; Bahan Dan Alat Paving Grass Block ;9;133900
389; Bahan Dan Alat Pintu KM/WC PVC sedang ;10;693000
390; Bahan Dan Alat Plint keramik   8 x 20 ;10;3800
391; Bahan Dan Alat Roster keramik uk. 30x30 ;10;45400
392; Bahan Dan Alat Tandon air 1000 liter (stainless) ;10;4725000
393; Bahan Dan Alat Kaca cermin 5 mm ;9;310000
394; BAHAN BOX CULVERT TYPE BINA MARGA BEBAN Gandar 21 Ton BC 400x400x1000 ;18;913500
395; BAHAN BOX CULVERT TYPE BINA MARGA BEBAN Gandar 21 Ton BC 500x500x1000 ;18;1197000
396; BAHAN BOX CULVERT TYPE BINA MARGA BEBAN Gandar 21 Ton BC 600x600x1000 ;18;1512000
397; BAHAN BOX CULVERT TYPE BINA MARGA BEBAN Gandar 21 Ton BC 800x800x1000 ;18;2847600
398; BAHAN BOX CULVERT TYPE BINA MARGA BEBAN Gandar 21 Ton BC 1000x1000x1000 ;18;3540600
399; BAHAN BOX CULVERT TYPE BINA MARGA BEBAN Gandar 21 Ton BC 1200x1200x1000 ;18;6174000
400; BAHAN BOX CULVERT TYPE BINA MARGA BEBAN Gandar 21 Ton BC 1400x1400x1000 ;18;4662000
401; BAHAN BOX CULVERT TYPE BINA MARGA BEBAN Gandar 21 Ton BC 1500x1500x1000 ;18;7345800
402; BAHAN BOX CULVERT TYPE BINA MARGA BEBAN Gandar 21 Ton BC 1600x1600x1000 ;18;8127000
403; BAHAN BOX CULVERT TYPE BINA MARGA BEBAN Gandar 21 Ton BC 1800x1800x1000 ;18;9135000
