f6bd2b1f-3097-11e7-9301-6cae8b5fc378;SDN 1 Kaliboto;sdn1kaliboto
f6bd2191-3097-11e7-9301-6cae8b5fc378;SDN 3 Pendem;sdn3pendem
f6bd17c4-3097-11e7-9301-6cae8b5fc378;SDN 2 Pendem;sdn2pendem
f6bd0ba0-3097-11e7-9301-6cae8b5fc378;SDN 1 Pendem;sdn1pendem
f6bd000d-3097-11e7-9301-6cae8b5fc378;SDN 3 Ngadirejo;sdn3ngadirejo
f6bcf47e-3097-11e7-9301-6cae8b5fc378;SDN 2 Ngadirejo;sdn2ngadirejo
f6bce8e0-3097-11e7-9301-6cae8b5fc378;SDN 1 Ngadirejo;sdn1ngadirejo
f6bcdccb-3097-11e7-9301-6cae8b5fc378;SDN 3 Pojok;sdn3pojok
f6bcd158-3097-11e7-9301-6cae8b5fc378;SDN 2 Pojok;sdn2pojok
f6bcc5c9-3097-11e7-9301-6cae8b5fc378;SDN 1 Pojok;sdn1pojok
f6bcb991-3097-11e7-9301-6cae8b5fc378;SDN 3 Pereng;sdn3pereng
f6bcacd9-3097-11e7-9301-6cae8b5fc378;SDN 2 Pereng;sdn2pereng
f6bca136-3097-11e7-9301-6cae8b5fc378;SDN 1 Pereng;sdn1pereng
f6bc959a-3097-11e7-9301-6cae8b5fc378;SDN 3 Munggur;sdn3munggur
f6bc89d1-3097-11e7-9301-6cae8b5fc378;SDN 2 Munggur;sdn2munggur
f6bc7d51-3097-11e7-9301-6cae8b5fc378;SDN 1 Munggur;sdn1munggur
f6bc7474-3097-11e7-9301-6cae8b5fc378;SDN 4 Mojogedang;sdn4mojogedang
f6bc69f9-3097-11e7-9301-6cae8b5fc378;SDN 2 Mojogedang;sdn2mojogedang
cfa5550d-5543-11e6-a2df-000476f4fa98;Puskesmas Karanganyar;puskesmaskaranganyar
cfa5561b-5543-11e6-a2df-000476f4fa98;Puskesmas Tasikmadu;puskesmastasikmadu
cfa5572a-5543-11e6-a2df-000476f4fa98;Puskesmas Jaten I;puskesmasjateni
cfa55839-5543-11e6-a2df-000476f4fa98;Puskesmas Jaten II;puskesmasjatenii
cfa55948-5543-11e6-a2df-000476f4fa98;Puskesmas Kebakkramat I;puskesmaskebakkramati
cfa55a59-5543-11e6-a2df-000476f4fa98;Puskesmas Kebakkramat II;puskesmaskebakkramatii
cfa55b68-5543-11e6-a2df-000476f4fa98;Puskesmas Mojogedang I;puskesmasmojogedangi
cfa55c74-5543-11e6-a2df-000476f4fa98;Puskesmas Mojogedang II;puskesmasmojogedangii
cfa55d83-5543-11e6-a2df-000476f4fa98;Puskesmas Karangpandan;puskesmaskarangpandan
cfa55e90-5543-11e6-a2df-000476f4fa98;Puskesmas Matesih;puskesmasmatesih
cfa55f9f-5543-11e6-a2df-000476f4fa98;Puskesmas Tawangmangu;puskesmastawangmangu
cfa560b0-5543-11e6-a2df-000476f4fa98;Puskesmas Ngargoyoso;puskesmasngargoyoso
cfa561bf-5543-11e6-a2df-000476f4fa98;Puskesmas Jenawi;puskesmasjenawi
cfa562cd-5543-11e6-a2df-000476f4fa98;Puskesmas Kerjo;puskesmaskerjo
cfa563dd-5543-11e6-a2df-000476f4fa98;Puskesmas Colomadu I;puskesmascolomadui
cfa564ec-5543-11e6-a2df-000476f4fa98;Puskesmas Colomadu II;puskesmascolomaduii
cfa565fa-5543-11e6-a2df-000476f4fa98;Puskesmas Gondangrejo;puskesmasgondangrejo
cfa5670b-5543-11e6-a2df-000476f4fa98;Puskesmas Jumapolo;puskesmasjumapolo
cfa5681b-5543-11e6-a2df-000476f4fa98;Puskesmas Jatipuro;puskesmasjatipuro
cfa5692a-5543-11e6-a2df-000476f4fa98;Puskesmas Jatiyoso;puskesmasjatiyoso
cfa56a39-5543-11e6-a2df-000476f4fa98;Puskesmas Jumantono;puskesmasjumantono
a696502a-3091-11e7-9301-6cae8b5fc378;SDN 3 Karanganyar;sdn3karanganyar
a6965780-3091-11e7-9301-6cae8b5fc378;SDN 4 Karanganyar;sdn4karanganyar
a6965ea4-3091-11e7-9301-6cae8b5fc378;SDN 1 Tegalgede;sdn1tegalgede
a69665b1-3091-11e7-9301-6cae8b5fc378;SDN 2 Tegalgede;sdn2tegalgede
a6966cb2-3091-11e7-9301-6cae8b5fc378;SDN 4 Tegalgede;sdn4tegalgede
a69673ca-3091-11e7-9301-6cae8b5fc378;SDN 1 Popongan;sdn1popongan
a6967ad8-3091-11e7-9301-6cae8b5fc378;SDN 2 Popongan;sdn2popongan
a69681e6-3091-11e7-9301-6cae8b5fc378;SDN 3 Popongan;sdn3popongan
a69687db-3091-11e7-9301-6cae8b5fc378;SDN 4 Popongan;sdn4popongan
a6968ed9-3091-11e7-9301-6cae8b5fc378;SDN 1 Bejen;sdn1bejen
a6969696-3091-11e7-9301-6cae8b5fc378;SDN 2 Bejen;sdn2bejen
a6969dbd-3091-11e7-9301-6cae8b5fc378;SDN 3 Bejen;sdn3bejen
a696a4bc-3091-11e7-9301-6cae8b5fc378;SDN 4 Bejen;sdn4bejen
a696acb3-3091-11e7-9301-6cae8b5fc378;SDN 1 Cangakan;sdn1cangakan
a696b2e2-3091-11e7-9301-6cae8b5fc378;SDN 2 Cangakan;sdn2cangakan
a696b8ee-3091-11e7-9301-6cae8b5fc378;SDN 1 Lalung;sdn1lalung
a696be87-3091-11e7-9301-6cae8b5fc378;SDN 2 Lalung;sdn2lalung
a696c4b6-3091-11e7-9301-6cae8b5fc378;SDN 3 Lalung;sdn3lalung
a696cad8-3091-11e7-9301-6cae8b5fc378;SDN 1 Gedong;sdn1gedong
a696d11a-3091-11e7-9301-6cae8b5fc378;SDN 2 Gedong;sdn2gedong
a696d6b4-3091-11e7-9301-6cae8b5fc378;SDN 3 Gedong;sdn3gedong
a696dc5b-3091-11e7-9301-6cae8b5fc378;SDN 1 Delingan;sdn1delingan
a696e1f7-3091-11e7-9301-6cae8b5fc378;SDN 2 Delingan;sdn2delingan
a696e7a1-3091-11e7-9301-6cae8b5fc378;SDN 3 Delingan;sdn3delingan
a696ecb4-3091-11e7-9301-6cae8b5fc378;SDN 1 Gayamdompo;sdn1gayamdompo
a696f1b7-3091-11e7-9301-6cae8b5fc378;SDN 2 Gayamdompo;sdn2gayamdompo
a696f6ae-3091-11e7-9301-6cae8b5fc378;SDN 1 Jantiharjo;sdn1jantiharjo
a696fc17-3091-11e7-9301-6cae8b5fc378;SDN 2 Jantiharjo;sdn2jantiharjo
a69700fd-3091-11e7-9301-6cae8b5fc378;SDN 1 Jungke;sdn1jungke
a69705d9-3091-11e7-9301-6cae8b5fc378;SDN 2 Jungke;sdn2jungke
a6970ab5-3091-11e7-9301-6cae8b5fc378;SDN 1 Bolong;sdn1bolong
a6970f91-3091-11e7-9301-6cae8b5fc378;SDN 2 Bolong;sdn2bolong
a69714ab-3091-11e7-9301-6cae8b5fc378;SDLB Cangakan Karanganyar;sdlbcangakankaranganyar
a69719b7-3091-11e7-9301-6cae8b5fc378;SDN Cadangaan;sdncadangaan
a6971ecb-3091-11e7-9301-6cae8b5fc378;TK Pembina Karanganyar;tkpembinakaranganyar
feedf25d-3091-11e7-9301-6cae8b5fc378;SDN 1 Ngijo;sdn1ngijo
feee0982-3091-11e7-9301-6cae8b5fc378;SDN 2 Ngijo;sdn2ngijo
feee1267-3091-11e7-9301-6cae8b5fc378;SDN 1 Papahan;sdn1papahan
feee1dcd-3091-11e7-9301-6cae8b5fc378;SDN 2 Papahan;sdn2papahan
feee2991-3091-11e7-9301-6cae8b5fc378;SDN 3 Papahan;sdn3papahan
feee34b7-3091-11e7-9301-6cae8b5fc378;SDN 1 Buran;sdn1buran
feee3fd1-3091-11e7-9301-6cae8b5fc378;SDN 3 Buran;sdn3buran
feee4aef-3091-11e7-9301-6cae8b5fc378;SDN 1 Gaum;sdn1gaum
feee561e-3091-11e7-9301-6cae8b5fc378;SDN 2 Gaum;sdn2gaum
feee5f7b-3091-11e7-9301-6cae8b5fc378;SDN 1 Suruh;sdn1suruh
feee68a3-3091-11e7-9301-6cae8b5fc378;SDN 3 Suruh;sdn3suruh
feee71cb-3091-11e7-9301-6cae8b5fc378;SDN 1 Pandeyan;sdn1pandeyan
feee7afb-3091-11e7-9301-6cae8b5fc378;SDN 2 Pandeyan;sdn2pandeyan
feee84d3-3091-11e7-9301-6cae8b5fc378;SDN 3 Pandeyan;sdn3pandeyan
feee8d9d-3091-11e7-9301-6cae8b5fc378;SDN 1 Wonolopo;sdn1wonolopo
feee9965-3091-11e7-9301-6cae8b5fc378;SDN 2 Wonolopo;sdn2wonolopo
feeea4dd-3091-11e7-9301-6cae8b5fc378;SDN 3 Wonolopo;sdn3wonolopo
feeeb041-3091-11e7-9301-6cae8b5fc378;SDN 1 Kaling;sdn1kaling
feeebb9d-3091-11e7-9301-6cae8b5fc378;SDN 2 Kaling;sdn2kaling
feeec713-3091-11e7-9301-6cae8b5fc378;SDN 3 Kaling;sdn3kaling
feeed27f-3091-11e7-9301-6cae8b5fc378;SDN 1 Kalijirak;sdn1kalijirak
feeeddf4-3091-11e7-9301-6cae8b5fc378;SDN 2 Kalijirak;sdn2kalijirak
feeeea7b-3091-11e7-9301-6cae8b5fc378;SDN 3 Kalijirak;sdn3kalijirak
feeef3d9-3091-11e7-9301-6cae8b5fc378;SDN 1 Karangmojo;sdn1karangmojo
feeeff1f-3091-11e7-9301-6cae8b5fc378;SDN 2 Karangmojo;sdn2karangmojo
feef0a5d-3091-11e7-9301-6cae8b5fc378;SDN 3 Karangmojo;sdn3karangmojo
feef1590-3091-11e7-9301-6cae8b5fc378;SDN Cadangan;sdncadangan
feef1f1d-3091-11e7-9301-6cae8b5fc378;TK Negeri Pembina Tasikmadu;tknegeripembinatasikmadu
48c93cef-3092-11e7-9301-6cae8b5fc378;SDN 1 Suruhkalang;sdn1suruhkalang
48c94e44-3092-11e7-9301-6cae8b5fc378;SDN 2 Suruhkalang;sdn2suruhkalang
48c9573d-3092-11e7-9301-6cae8b5fc378;SDN 3 Suruhkalang;sdn3suruhkalang
48c95f97-3092-11e7-9301-6cae8b5fc378;SDN 1 Jati;sdn1jati
48c96c24-3092-11e7-9301-6cae8b5fc378;SDN 2 Jati;sdn2jati
48c978ca-3092-11e7-9301-6cae8b5fc378;SDN 3 Jati;sdn3jati
48c983ef-3092-11e7-9301-6cae8b5fc378;SDN 1 Jaten;sdn1jaten
48c98fb4-3092-11e7-9301-6cae8b5fc378;SDN 2 Jaten;sdn2jaten
48c99bc4-3092-11e7-9301-6cae8b5fc378;SDN 3 Jaten;sdn3jaten
48c9a6cd-3092-11e7-9301-6cae8b5fc378;SDN 4 Jaten;sdn4jaten
48c9b1d4-3092-11e7-9301-6cae8b5fc378;SDN 5 Jaten;sdn5jaten
48c9bd75-3092-11e7-9301-6cae8b5fc378;SDN 1 Dagen;sdn1dagen
48c9c881-3092-11e7-9301-6cae8b5fc378;SDN 2 Dagen;sdn2dagen
48c9d388-3092-11e7-9301-6cae8b5fc378;SDN 1 Jetis;sdn1jetis
48c9ddbd-3092-11e7-9301-6cae8b5fc378;SDN 2 Jetis;sdn2jetis
48c9e6d8-3092-11e7-9301-6cae8b5fc378;SDN 3 Jetis;sdn3jetis
48c9efd7-3092-11e7-9301-6cae8b5fc378;SDN 1 Brujul;sdn1brujul
48c9f987-3092-11e7-9301-6cae8b5fc378;SDN 2 Brujul;sdn2brujul
48ca01e9-3092-11e7-9301-6cae8b5fc378;SDN 3 Brujul;sdn3brujul
48ca0cbe-3092-11e7-9301-6cae8b5fc378;SDN 1 Ngringo;sdn1ngringo
48ca1821-3092-11e7-9301-6cae8b5fc378;SDN 2 Ngringo;sdn2ngringo
48ca2354-3092-11e7-9301-6cae8b5fc378;SDN 3 Ngringo;sdn3ngringo
48ca2e89-3092-11e7-9301-6cae8b5fc378;SDN 4 Ngringo;sdn4ngringo
48ca39c0-3092-11e7-9301-6cae8b5fc378;SDN 5 Ngringo;sdn5ngringo
48ca4578-3092-11e7-9301-6cae8b5fc378;SDN 6 Ngringo;sdn6ngringo
48ca50b6-3092-11e7-9301-6cae8b5fc378;SDN 7 Ngringo;sdn7ngringo
48ca5bf4-3092-11e7-9301-6cae8b5fc378;SDN 9 Ngringo;sdn9ngringo
48ca673a-3092-11e7-9301-6cae8b5fc378;SDN 11 Ngringo;sdn11ngringo
48ca7170-3092-11e7-9301-6cae8b5fc378;SDN 1 Sroyo;sdn1sroyo
48ca7a84-3092-11e7-9301-6cae8b5fc378;SDN 2 Sroyo;sdn2sroyo
48ca838b-3092-11e7-9301-6cae8b5fc378;SDN 3 Sroyo;sdn3sroyo
48ca8c93-3092-11e7-9301-6cae8b5fc378;SDN Cadangan;sdncadangan
48ca9654-3092-11e7-9301-6cae8b5fc378;TK Negeri Pembina Jaten;tknegeripembinajaten
c3f03c3e-3092-11e7-9301-6cae8b5fc378;SDN 1 Kemiri;sdn1kemiri
c3f05107-3092-11e7-9301-6cae8b5fc378;SDN 2 Kemiri;sdn2kemiri
c3f05a0a-3092-11e7-9301-6cae8b5fc378;SDN 3 Kemiri;sdn3kemiri
c3f0631e-3092-11e7-9301-6cae8b5fc378;SDN 4 Kemiri;sdn4kemiri
c3f06e8a-3092-11e7-9301-6cae8b5fc378;SDN 1 Kebak;sdn1kebak
c3f07a7b-3092-11e7-9301-6cae8b5fc378;SDN 2 Kebak;sdn2kebak
c3f0884f-3092-11e7-9301-6cae8b5fc378;SDN 3 Kebak;sdn3kebak
c3f095de-3092-11e7-9301-6cae8b5fc378;SDN 1 Nangsri;sdn1nangsri
c3f0a185-3092-11e7-9301-6cae8b5fc378;SDN 3 Nangsri;sdn3nangsri
c3f0ae93-3092-11e7-9301-6cae8b5fc378;SDN 1 Macanan;sdn1macanan
c3f0ba4e-3092-11e7-9301-6cae8b5fc378;SDN 2 Macanan;sdn2macanan
c3f0c58d-3092-11e7-9301-6cae8b5fc378;SDN 3 Macanan;sdn3macanan
c3f0d0c9-3092-11e7-9301-6cae8b5fc378;SDN 1 Pulosari;sdn1pulosari
c3f0da11-3092-11e7-9301-6cae8b5fc378;SDN 2 Pulosari;sdn2pulosari
c3f0e55d-3092-11e7-9301-6cae8b5fc378;SDN 1 Malanggaten;sdn1malanggaten
c3f0f0a7-3092-11e7-9301-6cae8b5fc378;SDN 2 Malanggaten;sdn2malanggaten
c3f0fbed-3092-11e7-9301-6cae8b5fc378;SDN 3 Malanggaten;sdn3malanggaten
c3f10710-3092-11e7-9301-6cae8b5fc378;SDN 1 Waru;sdn1waru
c3f1124a-3092-11e7-9301-6cae8b5fc378;SDN 2 Waru;sdn2waru
c3f11d93-3092-11e7-9301-6cae8b5fc378;SDN 3 Waru;sdn3waru
c3f1288b-3092-11e7-9301-6cae8b5fc378;SDN 1 Kaliwuluh;sdn1kaliwuluh
c3f12f98-3092-11e7-9301-6cae8b5fc378;SDN 2 Kaliwuluh;sdn2kaliwuluh
c3f13573-3092-11e7-9301-6cae8b5fc378;SDN 3 Kaliwuluh;sdn3kaliwuluh
c3f13c77-3092-11e7-9301-6cae8b5fc378;SDN 4 Kaliwuluh;sdn4kaliwuluh
c3f143d2-3092-11e7-9301-6cae8b5fc378;SDN 1 Banjarharjo;sdn1banjarharjo
c3f14ae6-3092-11e7-9301-6cae8b5fc378;SDN 2 Banjarharjo;sdn2banjarharjo
c3f150c7-3092-11e7-9301-6cae8b5fc378;SDN 3 Banjarharjo;sdn3banjarharjo
c3f1572f-3092-11e7-9301-6cae8b5fc378;SDN 1 Alastuwo;sdn1alastuwo
c3f15d44-3092-11e7-9301-6cae8b5fc378;SDN 2 Alastuwo;sdn2alastuwo
c3f16310-3092-11e7-9301-6cae8b5fc378;SDN 3 Alastuwo;sdn3alastuwo
c3f168d9-3092-11e7-9301-6cae8b5fc378;SDN 4 Alastuwo;sdn4alastuwo
c3f16eae-3092-11e7-9301-6cae8b5fc378;SDN Cadangan;sdncadangan
f6bc57bb-3097-11e7-9301-6cae8b5fc378;SDN 1 Mojogedang;sdn1mojogedang
f6be1f7a-3097-11e7-9301-6cae8b5fc378;SDN 1 Gondangmanis;sdn1gondangmanis
f6be22c1-3097-11e7-9301-6cae8b5fc378;SDN 2 Gondangmanis;sdn2gondangmanis
f6be25ca-3097-11e7-9301-6cae8b5fc378;SDN 1 Ngemplak;sdn1ngemplak
f6be2948-3097-11e7-9301-6cae8b5fc378;SDN 2 Ngemplak;sdn2ngemplak
f6be2c71-3097-11e7-9301-6cae8b5fc378;SDN 3 Ngemplak;sdn3ngemplak
f6be2f70-3097-11e7-9301-6cae8b5fc378;SDN 1 Harjosari;sdn1harjosari
f6be3320-3097-11e7-9301-6cae8b5fc378;SDN 2 Harjosari;sdn2harjosari
f6be361c-3097-11e7-9301-6cae8b5fc378;SDN 1 Gerdu;sdn1gerdu
f6be39b5-3097-11e7-9301-6cae8b5fc378;SDN 2 Gerdu;sdn2gerdu
f6be3ce7-3097-11e7-9301-6cae8b5fc378;SDN 1 Doplang;sdn1doplang
f6be408a-3097-11e7-9301-6cae8b5fc378;SDN 2 Doplang;sdn2doplang
f6be441b-3097-11e7-9301-6cae8b5fc378;SDN Cadangan;sdncadangan
f6be4874-3097-11e7-9301-6cae8b5fc378;SDN 1 Matesih;sdn1matesih
f6be4b7e-3097-11e7-9301-6cae8b5fc378;SDN 2 Matesih;sdn2matesih
f6be4e7b-3097-11e7-9301-6cae8b5fc378;SDN 3 Matesih;sdn3matesih
f6be51b4-3097-11e7-9301-6cae8b5fc378;SDN 4 Matesih;sdn4matesih
f6be54b2-3097-11e7-9301-6cae8b5fc378;SDN 5 Matesih;sdn5matesih
f6be57b3-3097-11e7-9301-6cae8b5fc378;SDN 1 Dawung;sdn1dawung
f6be5ae6-3097-11e7-9301-6cae8b5fc378;SDN 2 Dawung;sdn2dawung
f6be5de4-3097-11e7-9301-6cae8b5fc378;SDN 3 Dawung;sdn3dawung
f6be6124-3097-11e7-9301-6cae8b5fc378;SDN 1 Koripan;sdn1koripan
f6be641a-3097-11e7-9301-6cae8b5fc378;SDN 2 Koripan;sdn2koripan
f6be670a-3097-11e7-9301-6cae8b5fc378;SDN 3 Koripan;sdn3koripan
f6be6a03-3097-11e7-9301-6cae8b5fc378;SDN 1 Girilayu;sdn1girilayu
f6be6cfd-3097-11e7-9301-6cae8b5fc378;SDN 3 Girilayu;sdn3girilayu
f6be6ff3-3097-11e7-9301-6cae8b5fc378;SDN 1 Pablengan;sdn1pablengan
f6be7316-3097-11e7-9301-6cae8b5fc378;SDN 2 Pablengan;sdn2pablengan
f6be7609-3097-11e7-9301-6cae8b5fc378;SDN 3 Pablengan;sdn3pablengan
f6be78fa-3097-11e7-9301-6cae8b5fc378;SDN 1 Plosorejo;sdn1plosorejo
f6be7bec-3097-11e7-9301-6cae8b5fc378;SDN 2 Plosorejo;sdn2plosorejo
f6be7f13-3097-11e7-9301-6cae8b5fc378;SDN 3 Plosorejo;sdn3plosorejo
f6be820e-3097-11e7-9301-6cae8b5fc378;SDN 1 Ngadiluwih;sdn1ngadiluwih
f6be855e-3097-11e7-9301-6cae8b5fc378;SDN 2 Ngadiluwih;sdn2ngadiluwih
f6be885e-3097-11e7-9301-6cae8b5fc378;SDN 3 Ngadiluwih;sdn3ngadiluwih
f6be8bd6-3097-11e7-9301-6cae8b5fc378;SDN 1 Gantiwarno;sdn1gantiwarno
f6be8f28-3097-11e7-9301-6cae8b5fc378;SDN 3 Gantiwarno;sdn3gantiwarno
f6be922c-3097-11e7-9301-6cae8b5fc378;SDN 2 Karangbangun;sdn2karangbangun
f6be952e-3097-11e7-9301-6cae8b5fc378;SDN 3 Karangbangun;sdn3karangbangun
f6be9833-3097-11e7-9301-6cae8b5fc378;SDN 4 Karangbangun;sdn4karangbangun
f6be9b2b-3097-11e7-9301-6cae8b5fc378;SDN Cadangan;sdncadangan
f6be9e26-3097-11e7-9301-6cae8b5fc378;SDN 1 Tawangmangu;sdn1tawangmangu
f6bea122-3097-11e7-9301-6cae8b5fc378;SDN 3 Tawangmangu;sdn3tawangmangu
f6bea41e-3097-11e7-9301-6cae8b5fc378;SDN 4 Tawangmangu;sdn4tawangmangu
f6bea71c-3097-11e7-9301-6cae8b5fc378;SDN 5 Tawangmangu;sdn5tawangmangu
f6beaa19-3097-11e7-9301-6cae8b5fc378;SDN 6 Tawangmangu;sdn6tawangmangu
f6bead16-3097-11e7-9301-6cae8b5fc378;SDN 1 Sepanjang;sdn1sepanjang
f6beb013-3097-11e7-9301-6cae8b5fc378;SDN 3 Sepanjang;sdn3sepanjang
f6beb30c-3097-11e7-9301-6cae8b5fc378;SDN 1 Karanglo;sdn1karanglo
f6beb6ae-3097-11e7-9301-6cae8b5fc378;SDN 3 Karanglo;sdn3karanglo
f6beb9b4-3097-11e7-9301-6cae8b5fc378;SDN 1 Bandardawung;sdn1bandardawung
f6bebcb4-3097-11e7-9301-6cae8b5fc378;SDN 3 Bandardawung;sdn3bandardawung
f6bebfaf-3097-11e7-9301-6cae8b5fc378;SDN 1 Nglebak;sdn1nglebak
f6bec2b3-3097-11e7-9301-6cae8b5fc378;SDN 2 Nglebak;sdn2nglebak
f6bec5b0-3097-11e7-9301-6cae8b5fc378;SDN 3 Nglebak;sdn3nglebak
f6bec8e3-3097-11e7-9301-6cae8b5fc378;SDN 1 Plumbon;sdn1plumbon
f6becbe8-3097-11e7-9301-6cae8b5fc378;SDN 2 Plumbon;sdn2plumbon
f6becedf-3097-11e7-9301-6cae8b5fc378;SDN 3 Plumbon;sdn3plumbon
f6bed208-3097-11e7-9301-6cae8b5fc378;SDN 4 Plumbon;sdn4plumbon
f6bed50f-3097-11e7-9301-6cae8b5fc378;SDN 1 Tengklik;sdn1tengklik
f6bed847-3097-11e7-9301-6cae8b5fc378;SDN 2 Tengklik;sdn2tengklik
f6bedbb2-3097-11e7-9301-6cae8b5fc378;SDN 1 Kalisoro;sdn1kalisoro
f6bedeed-3097-11e7-9301-6cae8b5fc378;SDN 2 Kalisoro;sdn2kalisoro
f6bee234-3097-11e7-9301-6cae8b5fc378;SDN 3 Kalisoro;sdn3kalisoro
f6bee5ac-3097-11e7-9301-6cae8b5fc378;SDN 1 Blumbang;sdn1blumbang
f6bee8ab-3097-11e7-9301-6cae8b5fc378;SDN 2 Blumbang;sdn2blumbang
f6beebac-3097-11e7-9301-6cae8b5fc378;SDN 3 Blumbang;sdn3blumbang
f6beeeab-3097-11e7-9301-6cae8b5fc378;SDN 1 Gondosuli;sdn1gondosuli
f6bef1ac-3097-11e7-9301-6cae8b5fc378;SDN 2 Gondosuli;sdn2gondosuli
f6bef4ae-3097-11e7-9301-6cae8b5fc378;SDN 3 Gondosuli;sdn3gondosuli
f6bef7b1-3097-11e7-9301-6cae8b5fc378;SDN Cadangan;sdncadangan
f6befab2-3097-11e7-9301-6cae8b5fc378;SDN 1 Girimulyo;sdn1girimulyo
f6befdbe-3097-11e7-9301-6cae8b5fc378;SDN 3 Girimulyo;sdn3girimulyo
f6bf00c5-3097-11e7-9301-6cae8b5fc378;SDN 1 Berjo;sdn1berjo
f6bf03cd-3097-11e7-9301-6cae8b5fc378;SDN 3 Berjo;sdn3berjo
f6bf06d7-3097-11e7-9301-6cae8b5fc378;SDN 1 Kemuning;sdn1kemuning
f6bf0a09-3097-11e7-9301-6cae8b5fc378;SDN 2 Kemuning;sdn2kemuning
f6bf0dce-3097-11e7-9301-6cae8b5fc378;SDN 3 Kemuning;sdn3kemuning
f6bf10dc-3097-11e7-9301-6cae8b5fc378;SDN 4 Kemuning;sdn4kemuning
f6bf13dc-3097-11e7-9301-6cae8b5fc378;SDN 5 Kemuning;sdn5kemuning
f6bf1714-3097-11e7-9301-6cae8b5fc378;SDN 1 Segorogunung;sdn1segorogunung
f6bf1a1b-3097-11e7-9301-6cae8b5fc378;SDN 2 Segorogunung;sdn2segorogunung
f6bf1d1b-3097-11e7-9301-6cae8b5fc378;SDN 1 Puntukrejo;sdn1puntukrejo
f6bf204d-3097-11e7-9301-6cae8b5fc378;SDN 2 Puntukrejo;sdn2puntukrejo
f6bf234e-3097-11e7-9301-6cae8b5fc378;SDN 3 Puntukrejo;sdn3puntukrejo
f6bf2648-3097-11e7-9301-6cae8b5fc378;SDN 1 Nglegok;sdn1nglegok
f6bf298b-3097-11e7-9301-6cae8b5fc378;SDN 2 Nglegok;sdn2nglegok
f6bf2c9f-3097-11e7-9301-6cae8b5fc378;SDN 1 Ngargoyoso;sdn1ngargoyoso
f6bf3024-3097-11e7-9301-6cae8b5fc378;SDN 2 Ngargoyoso;sdn2ngargoyoso
