1;Obat-obatan Hewan/TernakObat Mastiti Cloxalak;87;210000
2;Obat-obatan Hewan/Ternak;87;250000
3;Obat-obatan Hewan/TernakObat Mastiti Mastilak;87;200000
4;Obat-obatan Hewan/TernakObat MastitiObat mastitis;87;30000
5;Obat-obatan Hewan/Ternak Antibiotic longacting;66;165000
6;Obat-obatan Hewan/Ternak Antibiotic shortacting;66;125000
7;Obat-obatan Hewan/Ternak Antibiotik ;48;
8;Obat-obatan Hewan/Ternak Antiseptik;3;
9;Obat-obatan Hewan/Ternak kemoterapeutika;12;140000
10;Obat-obatan Hewan/Ternak kemoterapeutika;48;10000
11;Obat-obatan Hewan/Ternak PPG;86;80000
12;Obat-obatan Hewan/Ternak PO (PinicilineOil);12;100000
13;Obat-obatan Hewan/Ternak Benzatin Penicilin;12;180000
14;Obat-obatan Hewan/TernakOxytetracicline Long Acting;12;135000
15;Obat-obatan Hewan/Ternak Penstrep Long Acting;12;130000
16;Obat-obatan Hewan/Ternak Antihistamin atropin sulfat;91;50000
17;Obat-obatan Hewan/Ternak Antihistamin diphenhidramine;86;75000
18;Obat-obatan Hewan/Ternak Antihistamin diphenhidramine;66;7000
19;Obat-obatan Hewan/Ternak Antihistamin;66;50000
20;Obat-obatan Hewan/TernakObat CacingOfbendazole;3;101640
21;Obat-obatan Hewan/TernakObat CacingOfbendazole;92;10300
22;Obat-obatan Hewan/TernakObat Cacing  albendazole;3;450000
23;Obat-obatan Hewan/TernakObat Cacing  albendazole;92;12000
24;Obat-obatan Hewan/TernakObat cacing;92;10000
25;Obat-obatan Hewan/TernakObat cacing;3;
26;Obat-obatan Hewan/TernakObat cacing;66;
27;Obat-obatan Hewan/Ternak Anti Bloat (Anti Kembung) dimeticone;12;65000
28;Obat-obatan Hewan/Ternak Anti Bloat (Anti Kembung)  simeticone;12;550000
29;Obat-obatan Hewan/Ternak Anti Bloat (Anti Kembung) Anti Bloat;71;66000
30;Obat-obatan Hewan/TernakAnti Lalat Sipermectin;58;350000
31;Obat-obatan Hewan/TernakAnti Lalat Antipar;58;350000
32;Obat-obatan Hewan/TernakAnti Lalat Butox;71;400000
33;Obat-obatan Hewan/Ternak Anti Parasit sipermetirin;58;35000
34;Obat-obatan Hewan/Ternak Anti Parasit siromazin;58;35000
35;Obat-obatan Hewan/Ternak Anti Parasit permetrin;58;35000
36;Obat-obatan Hewan/Ternak Anti Parasit ectoparasit;48;60000
37;Obat-obatan Hewan/Ternak Anti ectoparasit endoparasit;66;
38;Obat-obatan Hewan/Ternak Anti Parasit  ivermection;12;450000
39;Obat-obatan Hewan/Ternak Anti Parasit dichlofention;12;150000
40;Obat-obatan Hewan/Ternak Anti Parasit  sipermection;48;60000
41; Obat-obatan Hewan/Ternak Analgesik Antiperitik Analgesik Antiperitik 50 ml;93;80000
42; Obat-obatan Hewan/Ternak Analgesik Antiperitik Analgesik Antiperitik 50 ml;66;7500
43; Obat-obatan Hewan/Ternak Analgesik Antiperitik  Ruboransia injeksi;12;35000
44;Obatobatan Hewan/Ternak Infuse dektrose;12;60000
45;Obatobatan Hewan/Ternak Infuse  nacl;12;50000
46;Obatobatan Hewan/Ternak Infuse asam amObatobatan Hewan/Ternak Ino;12;250000
47;Obatobatan Hewan/Ternak Infuse  calsium;12;220000
48;Obat-obatan Hewan/Ternak Anti Radang;66;
49;Obat-obatan Hewan/Ternak anti radang dexametasone;12;110000
50;Obat-obatan Hewan/Ternak  antiradang cortison;12;125000
51;Obat-obatan Hewan/Ternak anti radang  metisalisilat;12;120000
52;Obat-obatan Hewan/Ternak  desinfectan desinfectan;3;95000
53;Obat-obatan Hewan/Ternak desinfectan alkohol;3;125000
54;Obat-obatan Hewan/Ternak  Vitamin;12;
55;Obat-obatan Hewan/Ternak  Vitamin;48;
56;Obat-obatan Hewan/Ternak  Multivitamin;66;
57;Obat-obatan Hewan/Ternak  Multivitamin ATP;66;
58;Obat-obatan Hewan/Ternak  Vitamin Prostaglandin;66;
59;Obat-obatan Hewan/Ternak  VitaminOxytocyn;66;
60;Obat-obatan Hewan/Ternak  Vitamin Premedikasi, Anastesi;66;
61;Obat-obatan Hewan/Ternak  Uji Cepat  antigen RBT;66;
62;Obat-obatan Hewan/Ternak  Uji Cepat  Rapid test AI;10;
63;Obat-obatan Hewan/Ternak  Vaksin Antigen;66;
64;Obat-obatan Hewan/Ternak  Vaksin IBD;73;
65;Obat-obatan Hewan/Ternak  Vaksin AI;73;
66;Obat-obatan Hewan/Ternak  Vaksin Brucela;73;
67;Obat-obatan Hewan/Ternak  Vaksin ND;73;
68;Obat-obatan Hewan/Ternak  Vaksin Antrak;73;
69;Obat  -Obatan ikanObat/ Vitamin Ikan ADE;86;150000
70;Obat  -Obatan ikanObat/ Vitamin IkanAntibiotik;71;750
71;Obat  -Obatan ikanObat/ Vitamin Ikan Antivirus;71;350
72;Obat  -Obatan ikanObat/ Vitamin Ikan ATP;86;115000
73;Obat  -Obatan ikanObat/ Vitamin Ikan Baktesisida;58;500
74;Obat  -Obatan ikanObat/ Vitamin Ikan EM 4;3;30000
75;Obat  -Obatan ikanObat/ Vitamin Ikan Entrofis;71;500
76;Obat  -Obatan ikanObat/ Vitamin Ikan Formalyn;3;50
77;Obat  -Obatan ikanObat/ Vitamin Ikan Kimonostimulan;71;350
78;Obat  -Obatan ikanObat/ Vitamin Ikan Malaesyt Blue;1;500000
79;Obat  -Obatan ikanObat/ Vitamin Ikan Malaesyt Green;1;500000
80;Obat  -Obatan ikanObat/ Vitamin Ikan mineral;86;110000
81;Obat  -Obatan ikanObat/ Vitamin Ikan Multivit Supapral;86;160000
82;Obat  -Obatan ikanObat/ Vitamin Ikan multivitamin;86;125000
83;Obat  -Obatan ikanObat/ Vitamin Ikan Multivitamin + Mineral;86;120000
84;Obat  -Obatan ikanObat/ Vitamin Ikan PK;58;800
85;Obat  -Obatan ikanObat/ Vitamin Ikan Toxim;71;400
86;Obat  -Obatan ikanObat/ Vitamin Ikan Vigantol E;86;165000
87;Obat  -Obatan ikanObat/ Vitamin Ikan Virbac;86;250000
88;Obat  -Obatan ikan vitamin;86;80000
89;Obat  -Obatan ikan Hormon Peostaglandin (PDF2);71;170000
90;Obat  -Obatan ikan Hormon Progesteron;71;85000
91;Obat  -Obatan ikan Hormon Estradiol;71;75000
92;Obat  -Obatan ikan HormonOxytocin;71;80000
93;Obat  -Obatan ikan Hormon alkohol;3;125000
94;Obat  -Obatan ikan Vaksin AL;73;300
95;Obat  -Obatan ikan Vaksin brucela;73;75000
96;Obat  -Obatan ikan Vaksin ND;73;250
97;Obat  -Obatan ikan Vaksin Antrak;73;11000
98;Obat  -Obatan ikan Pengamanan kesmavet durantee;71;30000
99;Obat  -Obatan ikan Pengamanan kesmavet bahan pangan test kit;18;1500000
100;Obat  -Obatan ikanObat Luar Salep mata;51;10000
101;Obat  -Obatan ikanObat LuarSalep kulit;51;15000
102;Obat  -Obatan ikanObat Luaravian inluensa;73;300
103;Obat  -Obatan ikanObat Luarnew castle desease;73;250
104;Obat  -Obatan ikanObat Luarhogkholera;73;3500
105;Obat  -Obatan ikanObat Luarbrucella;73;3500
106;Obat  -Obatan ikanObat Luarantraks;73;3500
107;Obat  -Obatan ikanObat Luargumboro;73;250
