75;Alat kebersihan Tandon air 250 liter;10;
76;Alat kebersihan Tangki mesin semprot lalat;10;6705600
77;Alat kebersihan Tangki semprot 14 liter;10;488950
78;Alat kebersihan Terpal 3x4;10;120000
79;Alat kebersihan Tong Sampah Berjagrak 3 Tong;10;300000
80;Alat kebersihan Topi kerja;10;30000
81;Alat kebersihan Vair pass;11;2205
82;Pembersih Kaca Besar;54;15500
83;Pembersih Kaca Kecil;54;14000
84;Pembersih Lantai Isi 450 ml;10;7500
85;Pembersih Lantai Isi 900 ml;10;14000
86;Pewangi Ruangan  Gantung;10;11400
87;Pewangi Ruangan  Isi Ulang (otomatis);10;85000
88;Pewangi Ruangan  Otomatis;10;400000
89;Pewangi Ruangan  Semprot;10;18900
90;Sabuk Colek;1;8000
91;Sabun Bubuk;1;15000
92;Sabun Cair;12;25000
93;Sabun Mandi;10;1500
94;Kreolin;12;11400
95;Pembersih Closet / keramik;12;12900
96;Lap Pembersih Kaca Besar;10;17500
97;Lap Pembersih Kaca Kecil;10;16000
98;Tongkat Pel;10;8000
99;Sulak bulu;10;20000
100;Sulak rafia;10;8000
101;Sikat Ijuk;10;4500
102;Sikat Kawat;10;6500
103;Sikat plastik;10;3500
104;Sikat WC Tongkat Ijuk;10;11000
105;Sikat WC tongkat plastik;10;13800
106;Pewangi Kamar mandi Tempat WC;10;11500
107;Pewangi Kamar mandi Isi;10;8500
108;Pewangi Kamar mandi Kapur Barus Ball (5-12);10;13500
109;Pewangi Kloset;10;11000
110;Tempat Sampah Drum besar uk 1/2 drum;10;25000
111;Tempat Sampah Drum kecil;10;15000
112;Tempat Sampah Karet ban;10;20000
113;Tempat Sampah Plastik besar;10;12000
114;Tempat Sampah Plastik kecil;10;6500
115;Tempat Sampah Plastik sedang;10;9500
116;Tempat Sampah Plastik tutup besar;10;25000
117;Tempat Sampah Plastik tutup sedang;10;16500
118;Sapu ijuk;10;9000
119;Sapu ijuk pendek;10;5000
120;Sapu lidi aren;10;7500
121;Sapu lidi kelapa;10;4000
122;Sapu lidi tangkai;10;7500
123;Sapu lowo-lowo;10;16500
124;Ekrak bambu;10;7000
125;Ekrak Plastik tangki;10;8000
126;Ekrak Blek;10;9000
127;Obat Nyamuk Bakar;13;2500
128;Obat Nyamuk Semprot 400 ml;54;14500
129;Obat Nyamuk Semprot isi 900 ml;54;45000
130;Obat Nyamuk Cairan isi ulang;3;18000
131;Tissue Kertas roll;10;8500
132;Tissue Refill isi 250 Lembar;10;10000
133;Tissue basah;10;14000
134;Tissue ;13;13000
