1;Alat Peraga IPS Untuk Pendidikan Dasar dan  Menengah Peta Dunia Kecil, skala 1 : 38.500.000 ukr 109 x 79 cm;10;58500
2;Alat Peraga IPS Untuk Pendidikan Dasar dan  Menengah Peta Amerika, skala 1 : 16.000.000 ukr 109 x 79 cm;10;58500
3;Alat Peraga IPS Untuk Pendidikan Dasar dan  Menengah Peta Indonesia, skala 1 : 3.000.000 ukr 200 x 108 cm;10;198000
4;Alat Peraga IPS Untuk Pendidikan Dasar dan  Menengah Peta Indonesia – Bali, skala 1 : 4.500.000 ukr 125 x 90 cm;10;83000
5;Alat Peraga IPS Untuk Pendidikan Dasar dan  Menengah Peta Indonesia Wawasan Nusantara, skala 1 : 4.500.000 ukr 125 x 90 cm;10;87000
6;Alat Peraga IPS Untuk Pendidikan Dasar dan  Menengah Peta-Alat Peraga IPS Untuk Pendidikan Dasar dan  Menengah Peta Jawa Besar, skala 1 : 600.000  ukr 230 x 90  cm;10;216000
7;Alat Peraga IPS Untuk Pendidikan Dasar dan  Menengah Peta Jawa Tengah dan DI Yogyakarta, skala 1 : 250.000 ukr 140 x 95 cm;10;128000
8;Alat Peraga IPS Untuk Pendidikan Dasar dan  Menengah Peta Jawa Tengah Besar, skala 1 : 220.000 ukr 172 x 125 cm;10;162000
9;Alat Peraga IPS Untuk Pendidikan Dasar dan  Menengah Peta Jawa Tengah Sedang, skala 1 : 250.000  ukr 150 x 109 cm;10;126000
10;Alat Peraga IPS Untuk Pendidikan Dasar dan  Menengah Peta Jawa Tengah Kecil, skala 1 : 350.000 ukr 109 x 79 cm;10;58500
11;Alat Peraga IPS Untuk Pendidikan Dasar dan  Menengah Peta Jawa Barat, skala 1 : 350.000 ukr 109 x 79 cm;10;58500
12;Alat Peraga IPS Untuk Pendidikan Dasar dan  Menengah Peta Jawa Timur, skala  1 : 350.000 ukr 109 x 79 cm;10;58500
13;Alat Peraga IPS Untuk Pendidikan Dasar dan  Menengah Globe Physical, skala  1 : 27.900.000 ukr 45 cm;10;495000
14;Alat Peraga IPS Untuk Pendidikan Dasar dan  Menengah Planetarium (Model Gerhana), ukuran 20 x 6 cm ;10;200000
15;Alat Peraga IPA-Fisika untuk Pendidikan Dasar dan Menengah Alat Difusi Gas;42;69100
16;Alat Peraga IPA-Fisika untuk Pendidikan Dasar dan Menengah Alat Konduksi Kalor ;10;32000
17;Alat Peraga IPA-Fisika untuk Pendidikan Dasar dan Menengah Alat Konveksi dalam zat cair;10;96000
18;Alat Peraga IPA-Fisika untuk Pendidikan Dasar dan Menengah Alat Muai Cair;10;96000
19;Alat Peraga IPA-Fisika untuk Pendidikan Dasar dan Menengah Alat Muai Panjang Logam;42;80000
20;Alat Peraga IPA-Fisika untuk Pendidikan Dasar dan Menengah Alat Resonasi lengkap;42;250000
21;Alat Peraga IPA-Fisika untuk Pendidikan Dasar dan Menengah Balok Kaca Ex Import Kecil;10;65300
22;Alat Peraga IPA-Fisika untuk Pendidikan Dasar dan Menengah Bangku Optic Besar;42;250000
23;Alat Peraga IPA-Fisika untuk Pendidikan Dasar dan Menengah Bangku Optic Sederhana;42;100000
24;Alat Peraga IPA-Fisika untuk Pendidikan Dasar dan Menengah Barometer Aneroia;10;160000
25;Alat Peraga IPA-Fisika untuk Pendidikan Dasar dan Menengah Batang Besi Lunak;10;28000
26;Alat Peraga IPA-Fisika untuk Pendidikan Dasar dan Menengah Beban Bercela & Penggantung 1000 g;42;200000
27;Alat Peraga IPA-Fisika untuk Pendidikan Dasar dan Menengah Beban Berkait 1000 gr;10;16000
28;Alat Peraga IPA-Fisika untuk Pendidikan Dasar dan Menengah Bejana Berhubung;42;48000
29;Alat Peraga IPA-Fisika untuk Pendidikan Dasar dan Menengah  Bel Listrik 3-6 volt;42;48000
30;Alat Peraga IPA-Fisika untuk Pendidikan Dasar dan Menengah  Bidang Miring Besar;42;200000
31;Alat Peraga IPA-Fisika untuk Pendidikan Dasar dan Menengah Bimetal;10;80000
